1;13;ausblick;2
9;15;abend;2
3;16;wild;3
1;16;kontast;2
2;16;böse;3
3;17;bunt;2
1;17;saturiert;2
14;18;bäume;2
1;18;kaffee;2
1;2;vertrautheit;3
6;2;liebevoll;3
1;4;urlaubssreif;3
1;4;schönheit;2
1;5;leere;2
1;6;mikrobiologisch;2
1;7;hingebungsvoll;3
1;7;vertrauend;3
2;7;anonym;2
1;8;aufgeregt;3
2;9;vertrautheit;3
1;10;lustwandeln;2
1;11;besiedelt;2
1;11;trostlos;3
1;11;naturlos;2
1;12;frabenfroh;2
2;13;trostlos;3
2;15;kälte;2
1;15;heimkehr;2
1;16;intensiv;2
2;16;morgenröte;2
1;17;urbaubsstimmung;2
1;17;stresslos;3
2;18;künstlerisch;2
4;18;erdig;2
2;1;yellow;1
2;1;golden;2
1;1;glass;2
1;1;lieve;1
1;1;office;1
1;5;frisch;3
1;5;künstlich;3
2;5;frühling;2
1;6;mysteriös;3
1;6;schleife;2
5;8;schön;2
3;8;Frühling;2
1;8;Frieden;3
1;9;unwohl;3
2;10;frisch;3
1;10;Entspannung;3
1;10;Frieden;3
1;11;künstlich;2
1;11;wand;2
1;11;uninteressant;3
2;12;interessant;3
5;12;kunst;2
1;12;motivierend;3
2;12;geheimnisvoll;3
2;13;Durst;2
2;13;unruhig;3
1;14;Industrie;2
1;14;CO2;2
1;16;unruhig;3
1;16;auffregend;3
1;16;billig;2
1;16;künstlich;2
2;17;sommerlich;3
1;18;durst;2
1;1;emotionslos;3
1;1;kalt;2
3;2;belebt;3
2;2;einladend;2
1;5;emotionslos;3
4;6;verwirrend;3
1;7;unpersönlich;2
1;8;eisig;3
1;9;verregnet;2
3;9;zweisam;2
1;10;natürlich;2
1;11;ausgrenzend;3
1;12;emotionslos;3
2;13;alleine;3
2;14;unnatürlich;2
1;15;uneinladend;2
3;16;kontrastreich;2
3;16;floral;2
2;17;erheiternd;3
1;18;emotionslos;3
2;1;Freude;3
1;1;Geschäftigkeit;2
2;1;as;1
2;1;strukturiert;2
3;1;frei;3
1;1;einzeln;2
2;2;wohlfühlend;3
1;2;klassisch;2
1;2;symphatisch;3
9;2;angenehm;3
1;1;Lagerfeuer;2
4;1;sonne;2
2;1;feuer;2
1;2;unreal;3
2;2;glück;3
4;2;traum;3
1;1;a;1
1;8;angenehm;3
1;8;lauwarm;3
1;8;beängstigend;3
1;8;schleieferhaft;2
1;1;Gebäude;2
1;1;Boden;2
1;1;Essen;1
5;2;Ruhe;3
1;6;Verwirrung;3
2;6;Bewegung;2
4;7;Entspannung;3
1;8;Sehnsucht;3
1;8;Warten;2
2;8;Einsamkeit;3
1;11;Lärm;2
1;11;schönesWetter;1
1;12;Kultiviertheit;2
3;12;Ruhe;3
1;14;Rauschen;2
1;14;Unklarheit;2
1;15;Abendsruhe;2
1;15;Wandern;2
2;16;Schönheit;2
1;16;Feinheit;2
1;16;Nervosität;3
1;17;Meersgeruch;2
1;18;Distanz;2
1;18;Verwüstung;2
1;1;Leuchtturm;2
1;2;zusammen;2
7;4;See;2
16;5;Wald;2
4;6;Zelle;2
1;7;zusammen;2
1;8;Shnee;2
1;8;Fernster;2
1;10;Zusammensein;2
2;11;See;2
1;13;Würste;2
1;14;Stark;2
1;14;Ordnung;2
4;15;Einsamkeit;3
4;16;Leben;3
4;17;See;2
1;18;Spiegel;2
3;1;gruselig;3
5;2;gelassenheit;3
1;2;müdigkeit;3
1;2;traurigkeit;3
1;2;sorge;3
1;1;mondän;2
1;1;modern;2
1;1;clean;1
1;1;eingängig;2
4;1;dominant;2
2;1;farbenfroh;2
1;1;unlesbar;2
1;2;gutefarbe;1
1;5;wunderschön;2
1;6;wunderschön;2
1;7;wunderschön;2
1;9;wunderschön;2
1;10;wunderschön;2
2;12;wunderschön;2
1;13;wunderschön;2
1;14;wunderschön;2
2;15;wunderschön;2
1;16;wunderschön;2
1;18;schön;2
1;1;wandern;2
5;2;Abend;2
5;4;Schiffe;2
1;10;mystisch;3
9;10;Wald;2
3;11;Gemeinschaft;2
4;12;Asien;2
3;13;Horizont;2
4;13;Einsamkeit;3
3;18;Farbe;2
9;18;Wald;2
4;1;traurig;3
10;1;chaotisch;3
2;2;nostalgisch;3
1;1;Versammlung;2
1;1;Pflanze;2
1;1;einsamkeit;3
1;1;Traum;2
1;1;Höhle;2
7;2;verliebt;3
2;2;Date;2
1;2;Kennenlernen;2
1;2;Desigual;1
3;4;Romantik;3
3;4;Erholsam;3
2;4;Abschalten;2
1;4;Genuss;3
1;4;Italien;2
1;4;impressionistisch;1
1;5;Schlamm;2
1;5;Vogel;2
2;5;Matsch;2
1;6;Desigual;1
1;6;Mama;1
1;6;Vielfalt;2
1;6;Zusammenspiel;2
1;7;WirMüssenMiteinanderReden;1
1;7;Unbeholfen;3
1;7;1.Date;1
1;7;Palmenblätter?;1
1;7;Verwirrung;3
1;8;Trauerweide;2
1;8;Fee;2
1;8;Leichtigkeit;2
1;9;Fürsorge;3
1;9;Prommenade;2
1;9;Lichtspiele;2
1;9;AllesStimmt;1
6;10;orange;2
4;10;rot;2
5;10;Weg;2
8;10;Spaziergang;2
1;10;Freundschaft;2
2;10;Ende;2
1;10;Unklarheit;2
1;10;Ziellosigkeit;3
2;11;Norwegen;2
2;11;Flut;2
1;11;dasgrünehaus;1
1;11;Welle;2
2;11;Nordsee;2
1;11;Aarthal;2
2;12;Desigual;1
1;12;Restaurant;1
2;12;fröhlich;3
2;13;Oase;2
2;13;Kamel;1
1;13;Wasser;1
1;13;Urlaub;2
1;13;Freiheit;3
1;13;grenzenlos;3
1;13;verlorengehen;3
4;13;Hitze;2
1;13;Burka;1
1;14;Kleinteiligkeit;2
1;14;Barcode;1
2;14;Skyline;2
1;14;Hochhäuser;2
2;14;Hektik;2
2;14;Nebel;2
1;14;Weitwinkel;2
1;15;Prommenade;2
1;15;Arbeitsweg;2
5;15;friedlich;3
1;15;Erleichterung;3
1;15;Lichtspiegelung;2
1;15;Naturnähe;2
1;15;NachHauseKommen;1
1;16;Wüste;2
2;16;Tatoo;2
1;16;BildeneKunst;1
1;16;Schattenwurf;2
1;16;Schablone;2
5;17;Wärme;3
1;17;Zeitenwende;2
1;17;Freidlich;3
1;17;Veränderung;2
2;18;Regen;2
1;18;Feuchte;2
1;18;Gummistiefel;2
1;1;aufgewühlt;3
12;4;glücklich;3
1;4;befreiend;3
3;5;trist;3
1;7;mitfühlend;3
1;7;aufgewühlt;3
1;8;nostalgisch;3
1;8;berührend;3
1;9;nostalgisch;3
1;10;berührt;3
2;11;geborgen;3
2;11;glücklich;3
3;12;chaotisch;3
2;12;mitreißend;3
1;13;verängstigt;3
1;14;verzweifelt;3
2;14;Hoffnung;3
3;15;glücklich;3
1;16;verzerrend;3
2;18;chaotisch;3
1;18;verzweifelt;3
1;1;Herbst;2
5;1;sonnig;2
2;5;Moor;2
2;5;Nebel;2
1;6;Algen;2
3;7;Park;2
2;7;Lust;3
1;8;windig;2
1;8;Salweide;2
1;8;Eiszapfen;2
1;9;Paris;2
4;11;Hafen;2
2;11;Skandinavien;2
4;11;Winter;2
3;12;Anime;2
1;12;Jugend;2
1;13;Wilder-West;2
1;14;Depression;2
1;14;müde;3
1;15;Altstadt;2
4;15;Paris;2
1;16;unheimlich;3
1;16;Brand;2
1;16;Moor;2
4;17;Urlaub;2
1;17;Mittelmeer;2
2;17;Strand;2
2;18;Verschmutzung;2
1;1;fundamental;2
3;1;beruhigend;3
1;1;aufbauend;3
4;2;geborgen;3
2;4;erschöpft;3
1;4;ausgelaugt;3
1;4;herzerwärmend;3
1;4;melancholisch;3
4;5;dunkel;3
1;5;schwer;2
1;5;regnerisch;2
3;5;melancholisch;3
1;5;besinnlich;3
1;6;transzendent;3
1;6;einfach;2
1;6;komplex;2
1;7;feucht;2
1;8;metallisch;1
1;8;ungemütlich;3
1;8;einfach;2
1;9;besinnlich;3
1;9;erquickend;3
3;10;melancholisch;3
3;10;lieblich;3
1;10;seelenfrieden;2
1;11;aufwühlend;3
3;11;beängstigend;3
3;11;wild;2
1;11;komplex;2
1;11;verzerrend;2
1;12;rauchig;2
1;12;aromatisch;2
2;12;laut;2
1;12;klassisch;2
1;12;gemütlich;3
1;13;heilsbringer;2
1;13;erlösend;3
1;13;glücklich;3
1;13;freudig;3
1;13;aromatisch;2
1;14;zentriert;2
4;14;ruhig;3
1;14;fokussiert;3
3;14;einfach;2
1;15;heiter;2
5;15;geborgen;3
1;15;geschützt;3
1;15;erfrischend;3
1;15;neugeboren;2
1;16;surreal;3
1;16;fremd;3
1;16;unpersönlich;3
2;16;ungewohnt;3
1;16;aufgewühlt;3
2;17;besinnlich;3
1;17;ausgelaugt;3
1;18;besinnlich;3
1;18;traditionell;2
1;18;abschalten;3
1;18;heimat;2
8;1;bunt;2
2;1;Glück;2
1;1;Glitzer;2
1;1;Edelsteine;1
1;1;Abenteuer;2
1;1;Reise;2
1;1;Kultur;2
1;2;alltag;2
1;2;gespräch;2
1;4;bucht;2
1;4;anlegeplatz;2
3;4;segeln;2
1;4;wellen;2
1;4;rauschen;2
4;4;ruhe;3
1;5;lichtung;2
1;5;waldrand;2
1;5;feld;2
3;5;wiese;2
1;5;feldweg;2
1;5;reiten;2
6;5;natur;2
1;5;bauer;1
1;5;gemüße;1
1;5;laufen;1
1;5;spazieren;2
4;6;natur;2
1;6;blätter;2
1;6;bäume;2
1;6;wald;2
1;6;urwald;2
1;6;dschungel;2
1;6;amazonas;2
1;6;brasilien;2
1;6;afrika;2
1;6;tiere;1
1;6;flora;2
1;6;fauna;1
1;6;entdeckungen;2
1;6;urlaub;1
1;6;faszination;2
1;6;naturwunder;2
1;6;überlebenskampf;1
1;7;zusammensein;2
3;7;pärchen;2
1;7;gespräch;2
2;7;gelassenheit;1
4;7;schön;2
2;7;geborgenheit;3
4;8;schnee;2
1;8;glitzer;2
1;8;warm;2
1;8;feuer;2
1;8;cognac;1
1;8;baum;1
1;8;entspannung;3
1;8;familie;1
1;9;alltag;2
7;9;spaziergang;2
2;9;reden;2
6;9;ruhe;2
1;9;wichtig;2
1;9;pfützen;2
2;9;feucht;2
10;11;blau;2
1;11;hügel;2
1;11;tulpen;1
2;11;holland;2
4;11;wasser;2
1;11;dörfer;2
1;11;wind;2
1;11;möwen;1
1;11;shrimp;1
2;11;fisch;1
1;11;rau;2
4;11;schön;2
1;12;besinnlich;3
1;13;verborgen;2
5;13;leer;2
1;13;unendlich;2
2;13;ruhe;3
1;13;ungewissheit;3
1;13;ägypten;2
2;13;wandern;2
2;14;kunst;2
2;14;vergessen;3
1;14;überlegen;2
2;14;suchen;1
2;15;nachdenken;2
8;15;traurig;3
2;15;laufen;2
1;15;langertag;1
4;15;lichter;2
1;15;lazternen;2
1;15;geräusche;1
1;15;stadt;1
1;16;wiese;2
1;16;dämmerung;2
1;16;zirpen;1
1;16;kühl;3
1;16;frühling;2
1;16;insekten;1
1;16;grillen;2
8;16;natur;2
1;16;luft;2
1;17;alleine;2
3;17;melancholisch;3
5;17;wasser;2
1;17;endlos;3
1;17;spannung;3
1;17;schwanken;2
1;17;plätschern;2
1;17;fische;1
2;17;reise;2
1;18;lichtung;2
1;18;radfahren;1
1;18;vögel;1
2;18;teich;2
3;18;see;2
2;18;weiher;2
5;18;grün;1
1;18;guteluft;1
2;18;draußen;2
3;18;sommer;2
4;7;angenehm;3
2;12;inspirierend;3
4;16;beruhigend;3
1;2;frostig;3
1;2;erholsam;3
1;2;farbig;2
1;2;feucht;2
2;4;salzig;2
3;4;sonnig;2
2;4;kühl;3
4;4;kalt;3
1;4;nass;2
1;4;feucht;2
1;4;beruhigt;3
1;6;farbig;2
5;6;warm;3
2;6;kalt;3
1;6;kühl;3
1;6;ekelerregend;3
1;6;angeekelt;3
1;6;übel;3
1;7;beklemmend;3
1;7;beunruhigend;3
1;7;ängstlich;3
1;7;angewidert;3
1;7;angeekelt;3
1;7;eklig;3
1;8;beklemmend;3
1;8;beunruhigend;3
1;8;kühl;3
1;8;kahl;2
2;8;nass;2
2;8;frisch;3
2;8;unwohl;3
2;9;kühl;3
1;9;duftend;2
7;10;kühl;3
2;10;regnerisch;2
1;10;überglücklich;3
1;10;glückseelig;3
1;10;erfreut;3
4;11;kühl;3
1;11;frostig;3
1;11;erfreut;3
1;11;weiß;2
4;11;traurig;3
3;11;frisch;2
1;12;bildschön;2
1;12;künstlerisch;2
3;12;farbig;2
2;12;extravagant;2
3;12;beruhigend;3
1;12;beruhigt;3
5;13;sonnig;2
1;13;windig;1
2;13;wärmend;2
1;14;beklemmend;3
2;15;feucht;2
1;15;beruhigt;3
3;15;kühl;3
1;15;frostig;3
2;16;bunt;2
2;17;kühl;2
1;17;wärmend;3
2;17;salzig;2
2;18;beklemmend;3
3;18;beunruhigend;3
1;18;gedankenverloren;3
1;18;nachdenkend;3
1;1;abandoned;1
1;2;amazing;1
1;2;rainy;1
2;2;beautiful;1
1;2;nostlgic;1
1;4;missing;1
1;4;happy;1
1;4;lookingforward;1
1;5;happy;1
1;5;calm;1
1;5;going;1
1;6;attention;1
1;6;to;1
1;6;detail;1
1;7;lonely;1
1;8;happy;1
1;8;calm;1
1;8;therapatic;1
1;9;loved;1
1;9;complete;1
1;9;happy;1
1;10;calm;1
1;11;confident;1
1;11;clear;1
1;11;imaginative;1
1;12;ethnic;1
1;12;culturala;1
1;13;guilt;1
1;13;sad;1
1;13;angry;1
1;14;unclear;1
1;14;void;1
1;14;empty;1
1;14;blured;1
1;15;raniy;1
1;15;cold;1
2;15;cozy;1
1;15;beautiful;1
1;16;artistic;1
1;16;leaves;1
1;16;potrait;1
1;16;painting;1
1;16;calm;1
1;17;happy;1
1;17;soothing;1
1;18;reflecting;1
2;4;windig;2
1;4;frisch;3
1;5;erdig;2
1;5;feucht;2
2;5;waldig;2
5;6;chaotisch;3
1;6;abtrakt;2
1;6;laut;2
1;6;mechanisch;2
1;7;naturbezogen;2
1;7;starr;2
1;7;sexuell;1
1;8;verworren;3
1;10;intim;3
1;10;geborgen;3
3;11;chaotisch;3
1;12;elegant;2
1;12;feminin;2
4;13;still;2
2;14;chaotisch;3
1;14;friedlich;3
1;14;verworren;3
3;14;verschwommen;2
2;16;feminin;3
2;16;elegant;2
1;17;windig;2
1;17;abenteurlustig;3
1;17;mutig;3
1;18;naturbezogen;2
1;18;still;3
1;18;verworren;3
1;1;Dämmerung;2
1;1;Ruhe;2
2;1;Bäume;2
2;2;Farben;1
2;2;Dämmerung;2
4;2;Menschen;2
2;2;Lichter;2
3;2;Laternen;2
3;4;Himmel;2
4;4;Insel;2
1;5;Blätter;2
1;6;Blatt;2
4;7;Blätter;2
1;8;Blumen;2
1;8;Farben;1
1;8;Verlauf;2
5;9;Menschen;2
4;9;Pärchen;2
1;9;Natur;2
2;10;Pärchen;2
3;10;Natur;2
1;11;Landschaft;2
4;11;Wolken;2
2;13;Landschaft;2
9;13;Sand;2
1;14;Ausstellung;2
1;14;Museum;2
1;15;Dämmerung;2
3;15;Bäume;2
4;16;Schwarz;2
4;16;Weiß;2
8;16;Pflanzen;2
2;17;Wolken;2
4;17;Himmel;2
2;17;Segelboot;2
8;18;Spiegelung;2
1;2;kein;1
1;2;bild;1
1;2;zu;1
1;2;sehen;1
1;2;ggewesen;1
6;4;boot;2
1;4;mast;2
1;4;segel;2
4;4;sonne;2
1;4;gold;2
6;5;bäume;2
1;5;kahl;2
1;5;schwarz;2
1;5;weiß;1
3;5;braun;2
3;5;papierboot;2
1;5;landschaft;2
1;6;blasen;2
1;6;petrischale;2
4;6;mikroskop;2
1;6;forschen;2
1;6;krankheit;2
1;6;rung;1
2;6;formen;1
3;7;sommer;2
1;7;blumen;2
1;7;personen;2
1;7;leute;2
2;7;zwei;2
1;7;liebende;2
2;7;liegen;2
1;7;sitzen;2
1;7;unterhalten;2
1;7;träumen;2
3;7;vertrauen;3
1;8;bunt;2
1;8;glitter;2
1;8;streifen;2
2;8;sterne;2
1;8;punkte;2
1;8;flecken;2
1;8;altmodisch;2
1;8;out;1
3;9;laternen;2
2;9;weg;2
4;9;allee;2
5;9;bäume;2
2;9;lichter;2
1;9;lampen;2
1;9;leute;2
1;9;personen;2
1;9;zwei;2
4;9;regenschirm;2
2;9;laub;2
1;9;laufen;2
4;10;laub;2
5;10;regen;2
3;10;menschen;2
1;10;personen;2
1;10;leute;2
6;10;blätter;2
2;10;schwarz;2
1;11;fluss;2
1;11;ufer;2
5;11;rot;2
1;11;wellen;2
1;11;untergang;2
1;12;geisha;1
1;12;nerd;1
1;12;haare;2
1;12;schwarz;2
3;12;china;2
1;12;directions;1
1;12;haarfarbe;1
1;12;anders;1
1;12;altmodisch;2
1;12;grün;2
1;13;gestalt;2
1;13;scheme;2
2;13;strand;2
1;13;afrika;2
1;13;meer;2
1;13;streifen;2
1;13;linien;1
1;13;person;2
1;13;warten;2
4;13;verträumt;3
1;14;formen;2
1;14;bunt;1
1;14;streifen;2
1;14;striche;2
1;14;linien;2
1;14;stalakmiten;2
1;14;wand;2
1;14;depressiv;3
1;14;uninteressant;3
1;14;unstrukturiert;2
6;15;regenschirm;2
4;15;menschen;2
1;15;leute;2
4;15;laternen;2
3;15;allee;2
1;15;frankreich;2
2;15;feierabend;2
1;15;gemälde;2
3;16;feuer;2
2;16;orange;1
1;16;lodernd;2
1;16;blumen;2
2;16;ranken;2
1;16;schwarzweiß;2
5;16;schatten;2
1;17;sonnenunteergang;2
7;17;sonne;2
1;17;segelschiff;2
1;17;segel;2
2;17;ferne;2
3;17;horizont;2
3;18;wasser;2
1;18;tümpel;2
3;18;rund;2
3;18;orange;2
1;1;Gerichtet;2
2;2;hoffnungsvoll;3
1;2;vorfreude;2
1;4;gemeinschaftlich;3
1;5;alleine;3
1;5;kokon;2
3;5;glücklich;3
1;5;freude;3
1;6;unzufrieden;3
1;6;panisch;3
1;6;unglücklich;3
1;7;apathisch;3
1;7;unverbunden;3
1;7;unglücklich;3
1;7;losgelöst;3
1;7;unzufrieden;3
1;8;ordentlich;3
1;8;zufrieden;3
1;8;bescheiden;3
1;8;erfolge;2
1;8;eingeschlossen;2
1;9;hoffnungsvoll;3
2;9;zufrieden;3
1;9;aufgeregt;3
1;9;unsicher;3
1;10;ausgeschlossen;2
1;10;nervös;3
1;10;unwissend;3
1;10;freudig;3
1;11;alleine;3
1;11;gezwungen;3
2;11;unzufrieden;3
1;11;gedrängt;3
3;12;glücklich;3
1;12;Frühlingsgefühl;2
1;12;selbstsicher;3
2;13;sehnsucht;3
1;13;träumen;3
1;14;abgelegen;3
1;15;endlich;2
1;15;fertig;2
6;16;düster;3
1;16;täuschend;2
1;16;unzufrieden;3
1;16;nervös;3
1;17;abschluss;2
1;17;zukunft;2
1;18;tod;2
1;18;endlich;2
1;18;sterben;2
1;18;alleine;3
1;18;ausgeschlossen;2
1;1;unzufrieden;3
2;1;nachdenklich;3
1;1;verspottet;3
5;1;Hoffnung;3
1;1;Besserung;2
1;1;Gefühle;2
1;1;Angst;3
1;1;Abstand;2
1;2;Mischung;2
1;2;Gefühle;2
3;2;verspielt;3
1;2;verspannt;3
1;4;herrlich;3
1;4;wundervoll;3
1;4;Ausgelassenheit;3
1;4;heiterkeit;3
1;4;beglückt;3
1;4;besinnlich;3
1;4;verspielt;3
1;4;orientiert;3
1;4;allein;2
2;4;verlassen;3
1;4;positv;3
1;4;motivieren;3
1;4;aufbauend;3
1;4;spannend;3
1;4;angespannt;3
1;4;negativ;3
1;4;einsam;3
1;4;deprimierend;3
1;4;traurig;3
1;4;aufgregend;3
1;4;verschlafen;3
1;4;schlaflos;3
1;4;laut;3
1;4;erwärmend;3
1;4;erfirschend;3
1;4;merkwürdig;3
1;4;cool;3
1;4;vorsichtig;3
1;4;beängstigend;3
2;4;einfühlsam;3
1;4;abenteuerlich;3
1;4;unantastbar;3
1;4;unerreichbar;3
1;4;fantastisch;3
1;5;beängtigend;3
3;5;hell;3
1;5;flüchtend;3
1;5;abenteurlich;2
1;5;negativ;3
1;5;aufgewühlt;3
1;5;besorgt;3
1;5;laut;2
1;5;leise;2
2;5;still;2
2;5;verwirrend;3
1;5;unentschlossen;3
1;5;verlaufen;2
1;5;ansteckend;2
1;5;anstrengend;3
1;5;motivierend;3
1;6;freudig;3
1;6;freudevoll;3
1;6;magsich;3
2;6;verspielt;3
1;6;postiv;3
1;6;negativ;3
1;7;einfühlsam;3
1;7;aufblühend;3
2;7;nachdenklich;3
2;7;unsicher;3
4;7;vertraut;3
1;7;betrübt;3
3;7;fröhlich;3
2;8;fröhlich;3
1;8;tolle;2
1;8;motivierend;3
2;8;verzaubert;3
1;8;gut;3
1;8;glücklich;3
1;8;verspielt;3
1;8;unentschlossen;3
1;8;aufblühend;3
1;8;erfrischend;3
2;8;leise;2
1;8;positiv;1
1;9;verwirrend;3
1;9;komisch;2
4;9;verspielt;3
1;10;unaufhaltbar;3
1;10;rosig;2
1;10;gesellig;3
1;10;motivierend;3
1;10;aufbauend;3
1;10;zielstrebig;3
1;11;laut;2
1;11;negativ;3
1;11;angespannt;3
1;11;nachdenklich;3
2;11;bedrohlich;3
1;11;ansteckend;3
1;11;gesellig;3
3;12;verspielt;3
2;12;aufregend;3
2;12;ungewiss;3
2;12;merkwürdig;3
1;12;komisch;3
1;12;gemischt;2
1;12;dunkel;3
1;12;deprimierend;3
1;12;still;3
2;13;aufregend;3
1;14;entspannt;3
2;14;unsicher;3
2;14;komisch;3
1;14;nachdenklich;3
2;14;negativ;3
2;14;allein;3
1;14;aufregend;3
1;15;still;3
1;15;deprimierend;3
1;15;hilflos;3
1;15;verwirrend;3
1;15;bedenklich;3
1;15;behutsam;3
1;15;aufregend;3
1;15;negativ;3
2;16;nachdenklich;3
1;16;aufbauend;3
1;16;glücklich;3
2;16;rosig;3
1;16;heiter;3
2;16;positiv;3
1;16;ungewiss;3
2;17;düster;3
1;17;traurig;3
2;17;verlassen;3
3;17;allein;3
2;17;leise;3
1;17;wütend;3
1;17;emotional;3
1;17;aufbrausend;3
1;17;fesselnd;3
1;17;ängstlich;3
1;17;beängstigend;3
3;17;vertraut;3
1;17;erniedrigend;2
2;17;nachdenklich;3
1;17;aufregend;3
3;18;dunkel;3
2;18;negativ;3
1;18;aufblühend;3
1;18;motivierend;3
1;18;aufbauend;3
1;18;leise;3
1;18;positv;3
1;1;vereinnahmend;2
2;2;lebendig;3
1;4;entschleunigend;3
1;5;fremd;3
2;5;beengend;3
1;6;bedrängend;3
1;6;erdrückend;3
1;6;überfüllt;3
1;7;angenommen;2
1;8;zerreißend;3
1;9;lebendig;3
1;9;tröstend;3
1;10;fremd;3
1;10;fantasievoll;3
1;11;ziellos;3
1;11;unbekannt;3
1;12;ängstlich;3
1;12;verzweifelt;3
1;12;fremd;3
1;13;unwirklich;3
1;16;lockend;3
1;17;ehrfürchtig;3
1;17;beeindruckend;3
1;17;hypnotisierend;3
1;17;verweilend;3
1;18;fremd;3
1;18;unwirklich;3
3;1;Friedlich;3
1;1;Mosaik;2
1;2;Ölfarben;1
1;2;Licht;2
6;4;Abend;2
2;4;Ölfarben;1
1;5;Grell;2
1;6;wand;2
2;6;kunst;1
1;6;veraltet;2
1;6;indisch;1
2;6;schmutzig;2
1;7;unrealistisch;2
1;8;Schimmel;2
1;9;französisch;2
9;9;schön;2
2;9;kunst;1
7;10;schön;2
2;10;winter;2
1;11;nostalgisch;3
2;12;chinesisch;2
2;13;dämmerung;2
1;13;silhouette;2
2;13;staubig;2
1;15;ölfarbe;1
3;15;kunst;1
3;15;winter;2
4;16;kontrast;2
2;16;blume;2
1;17;kunstvoll;2
1;18;trüb;2
2;18;schmutzig;2
3;1;Frühling;2
2;2;freude;3
1;2;geborgenheit;3
1;2;ungewissheit;3
1;2;zeitlosigkeit;3
1;5;gemütlichkeit;3
1;5;wärme;3
1;5;entspannung;3
2;13;leere;3
1;13;erwartungsvoll;3
1;14;unruhe;3
1;14;ungewissheit;3
1;14;rein;3
1;14;klinisch;2
1;17;geborgenheit;3
3;17;romantik;3
1;18;ungewissheit;3
1;1;Sushirolle;1
1;1;kränklich;1
1;1;belebt;3
1;1;diesig;3
1;1;schemenhaft;2
1;2;regennass;2
1;2;wohlig;3
1;2;distanziert;3
2;2;müde;3
1;2;dumpf;3
1;2;abendlich;3
1;2;atmospherisch;3
1;4;heimig;3
1;5;verunsichernd;3
1;5;versetörrend;3
3;5;beängstigend;3
4;5;interessant;3
1;5;langweilig;3
2;5;unangenehm;3
1;6;pflanzlich;2
3;6;spannend;3
4;6;unangenehm;3
1;6;fremd;3
1;6;bizarr;3
1;7;bizarr;3
2;7;interessant;3
2;7;verstörend;3
1;7;unattraktiv;2
1;7;belanglos;2
1;7;unschön;2
6;7;verwirrend;3
1;8;öde;3
1;8;farbenfroh;2
1;8;beänstigend;3
1;8;schwammig;3
1;8;verunsichernd;3
1;9;abendlich;3
1;9;heimig;3
4;9;froh;3
1;9;schläfrig;3
1;9;frei;3
1;9;gelassen;3
1;10;langweilig;3
1;10;abendlich;3
1;10;befremdlich;3
2;10;unangenehm;3
1;11;erfreuend;3
2;11;interessant;3
1;11;mittelmäßig;2
1;12;unterhaltsam;2
1;12;spannend;3
1;12;modern;2
2;12;entspannend;3
1;13;öde;2
1;13;geborgen;3
1;13;angenehm;3
1;15;trübe;3
1;15;heimig;3
1;16;klischeehaft;2
2;16;langweilig;3
1;16;ermüdend;3
1;16;nichts-sagend;2
1;16;leer;3
1;16;uninteressant;3
1;17;beschwingend;3
1;17;belebend;3
1;17;offen;3
1;17;freimütig;3
3;17;geborgen;3
2;18;eklig;3
1;18;bizarr;3
1;18;diesig;3
1;18;unheimlich;3
1;18;seltsam;3
1;18;dumpf;3
1;18;fremdartig;3
1;18;distanziert;3
1;18;ungeheur;3
4;1;Chaos;3
1;1;Verauf;1
1;2;shirm;2
1;4;friedilch;3
5;4;rot;2
4;4;angenehm;3
3;4;abendstimmung;3
1;4;abgelegen;3
1;5;ES;1
4;5;fluss;2
1;5;verlauf;2
2;6;chaos;3
3;6;organisch;2
1;7;Adam&Eva;1
1;7;bibel;1
1;7;Zweifaltigkeit;2
1;8;japanischerBaum;1
1;8;Hilfe;1
1;8;chaos;3
1;9;einheit;3
2;9;laterne;2
5;9;blätter;2
6;11;stadt;2
1;11;hafenstadt;2
2;11;insel;2
1;12;friedlich;3
1;13;unbehagen;3
1;13;weite;3
1;14;systemlos;2
2;14;leblos;3
1;14;menschenleer;3
2;16;simpel;3
1;16;einfachheit;3
3;17;schiffe;2
1;18;spieglung;2
1;18;ungwissheit;3
1;1;unklar;3
1;1;sehr;1
1;1;störend;3
1;2;wintermood;3
1;2;ruhiges;3
2;2;Gefühl;2
1;2;sehr;1
1;1;alt;2
1;1;gelblich;2
2;1;antik;2
1;2;paralleln;2
1;2;pech;2
2;2;froh;3
1;11;kindheit;3
2;11;jung;2
1;11;windig;2
1;18;verlaufen;2
1;4;sanft;3
1;5;augeruht;3
3;6;ekel;3
1;7;froh;3
1;8;morbide;3
10;8;düster;3
1;12;träge;3
2;12;verloren;3
1;16;unangenhm;3
1;17;ausgeruht;3
1;18;ekel;3
1;18;verrückt;3
1;1;Palme;2
1;1;Regenwald;2
1;1;Tropenwetter;2
4;2;Romantik;3
1;2;Spieglung;2
1;4;Segelschiff;2
2;4;Farbenspiel;2
1;4;orange;2
2;4;blau;2
1;4;Wind;2
1;5;rot;1
2;5;Moos;2
1;5;Flora;2
1;5;verschwommen;2
1;6;Farben;2
1;6;Orange;2
2;6;klein;2
2;6;groß;2
1;6;Mandala;2
2;8;Schmetterlinge;2
1;8;grün;1
1;8;pastell;2
1;8;Linien;2
1;9;Herbstvibes;3
2;9;Entspannung;3
1;9;Farben;2
2;10;Romantik;3
4;10;Paar;2
5;10;Bäume;2
